@relation training_tutorial1

@attribute NumOfTicks numeric
@attribute PacmanX numeric
@attribute PacmanY numeric
@attribute Ghost1Dist numeric
@attribute Ghost2Dist numeric
@attribute Ghost3Dist numeric
@attribute Ghost4Dist numeric
@attribute Ghost1X numeric
@attribute Ghost1Y numeric
@attribute Ghost2X numeric
@attribute Ghost2Y numeric
@attribute Ghost3X numeric
@attribute Ghost3Y numeric
@attribute Ghost4X numeric
@attribute Ghost4Y numeric
@attribute PacDots numeric
@attribute Score numeric
@attribute Action {'East','North','South','West'}
@attribute NextScore numeric
@data
60,23,9,-1,-1,-1,9,0,0,0,0,0,0,24,18,0,541,'North',540
61,23,10,-1,-1,-1,9,0,0,0,0,0,0,23,18,0,540,'West',539
62,22,10,-1,-1,-1,11,0,0,0,0,0,0,24,18,0,539,'West',538
63,21,10,-1,-1,-1,12,0,0,0,0,0,0,25,18,0,538,'West',537
64,20,10,-1,-1,-1,12,0,0,0,0,0,0,25,18,0,537,'North',536
65,20,11,-1,-1,-1,12,0,0,0,0,0,0,24,18,0,536,'North',535
66,20,12,-1,-1,-1,10,0,0,0,0,0,0,25,18,0,535,'North',534
67,20,13,-1,-1,-1,9,0,0,0,0,0,0,24,18,0,534,'North',533
68,20,14,-1,-1,-1,9,0,0,0,0,0,0,24,18,0,533,'North',532
69,20,15,-1,-1,-1,7,0,0,0,0,0,0,25,18,0,532,'East',531
70,21,15,-1,-1,-1,5,0,0,0,0,0,0,25,17,0,531,'East',530
71,22,15,-1,-1,-1,5,0,0,0,0,0,0,25,16,0,530,'East',529
72,23,15,-1,-1,-1,3,0,0,0,0,0,0,25,17,0,529,'East',528
73,24,15,-1,-1,-1,1,0,0,0,0,0,0,25,16,0,528,'East',527
74,25,15,-1,-1,-1,2,0,0,0,0,0,0,24,16,0,527,'West',526
75,24,15,-1,-1,-1,2,0,0,0,0,0,0,24,16,0,526,'North',0
1,1,18,13,25,28,29,5,9,11,3,17,6,25,13,0,0,'South',-1
2,1,17,11,23,26,27,5,10,11,4,16,6,25,13,0,-1,'South',-2
3,1,16,10,21,24,27,5,10,10,4,15,6,25,14,0,-2,'South',-3
4,1,15,10,20,24,25,5,9,10,4,16,6,25,13,0,-3,'South',-4
5,1,14,8,20,24,24,5,10,11,4,17,6,25,14,0,-4,'South',-5
6,1,13,6,18,22,26,4,10,11,5,16,6,25,14,0,-5,'South',-6
7,1,12,4,18,20,27,3,10,11,4,15,6,25,15,0,-6,'South',-7
8,1,11,3,18,18,28,3,10,11,3,14,6,25,15,0,-7,'South',-8
9,1,10,2,16,17,30,3,10,11,4,14,6,25,15,0,-8,'South',-9
10,1,9,3,16,17,31,3,10,11,3,14,5,25,16,0,-9,'South',-10
11,1,8,4,14,16,33,3,10,10,3,14,5,25,16,0,-10,'South',-11
12,1,7,5,12,14,33,3,10,10,4,14,6,25,17,0,-11,'South',-12
13,1,6,7,12,13,33,4,10,11,4,14,6,25,16,0,-12,'East',-13
14,2,6,6,11,13,32,4,10,11,4,14,7,25,15,0,-13,'East',-14
15,3,6,4,9,12,30,4,9,10,4,14,7,25,15,0,-14,'East',-15
16,4,6,4,9,10,30,5,9,11,4,14,6,25,14,0,-15,'East',-16
17,5,6,4,8,9,28,6,9,11,4,14,6,25,15,0,-16,'East',-17
18,6,6,4,6,7,26,6,10,11,5,13,6,24,15,0,-17,'North',-18
19,6,7,2,6,8,25,6,9,11,6,13,6,24,14,0,-18,'North',181
20,6,8,-1,8,8,25,0,0,11,5,13,7,24,14,0,181,'South',180
21,6,7,-1,7,7,25,0,0,11,5,13,7,24,15,0,180,'South',179
22,6,6,-1,6,9,26,0,0,11,5,14,7,24,14,0,179,'East',178
23,7,6,-1,4,8,26,0,0,10,5,14,7,24,14,0,178,'East',177
24,8,6,-1,4,6,24,0,0,11,5,14,6,24,15,0,177,'East',176
25,9,6,-1,2,6,22,0,0,10,5,14,5,23,15,0,176,'East',375
26,10,6,-1,-1,5,20,0,0,0,0,14,5,23,14,0,375,'East',374
27,11,6,-1,-1,3,20,0,0,0,0,14,6,22,14,0,374,'North',373
28,11,7,-1,-1,3,20,0,0,0,0,13,6,23,14,0,373,'North',372
29,11,8,-1,-1,3,18,0,0,0,0,13,7,23,15,0,372,'North',371
30,11,9,-1,-1,3,16,0,0,0,0,13,8,23,14,0,371,'North',370
31,11,10,-1,-1,4,16,0,0,0,0,13,8,22,14,0,370,'North',369
32,11,11,-1,-1,5,16,0,0,0,0,13,8,23,14,0,369,'North',368
33,11,12,-1,-1,7,16,0,0,0,0,13,7,24,14,0,368,'East',367
34,12,12,-1,-1,5,16,0,0,0,0,13,8,24,15,0,367,'East',366
35,13,12,-1,-1,4,14,0,0,0,0,13,8,25,15,0,366,'South',365
36,13,11,-1,-1,2,14,0,0,0,0,13,9,25,14,0,365,'South',564
37,13,10,-1,-1,-1,15,0,0,0,0,0,0,24,14,0,564,'East',563
38,14,10,-1,-1,-1,15,0,0,0,0,0,0,24,14,0,563,'East',562
39,15,10,-1,-1,-1,13,0,0,0,0,0,0,24,15,0,562,'East',561
40,16,10,-1,-1,-1,11,0,0,0,0,0,0,24,14,0,561,'East',560
41,17,10,-1,-1,-1,9,0,0,0,0,0,0,23,14,0,560,'East',559
42,18,10,-1,-1,-1,7,0,0,0,0,0,0,23,13,0,559,'East',558
43,19,10,-1,-1,-1,7,0,0,0,0,0,0,22,13,0,558,'East',557
44,20,10,-1,-1,-1,5,0,0,0,0,0,0,23,13,0,557,'North',556
45,20,11,-1,-1,-1,4,0,0,0,0,0,0,22,13,0,556,'North',555
46,20,12,-1,-1,-1,4,0,0,0,0,0,0,22,13,0,555,'North',554
47,20,13,-1,-1,-1,2,0,0,0,0,0,0,23,13,0,554,'North',553
48,20,14,-1,-1,-1,3,0,0,0,0,0,0,22,13,0,553,'North',552
49,20,15,-1,-1,-1,3,0,0,0,0,0,0,22,13,0,552,'East',551
50,21,15,-1,-1,-1,1,0,0,0,0,0,0,22,14,0,551,'East',0
1,4,12,14,12,15,21,9,3,11,7,19,12,22,9,121,0,'East',-1
2,5,12,13,11,14,20,9,3,11,7,19,12,22,9,121,-1,'East',-2
3,6,12,12,10,13,19,9,3,11,7,19,12,22,9,121,-2,'East',97
4,7,12,11,9,12,18,9,3,11,7,19,12,22,9,120,97,'East',196
5,8,12,10,8,11,17,9,3,11,7,19,12,22,9,119,196,'East',295
6,9,12,9,7,10,16,9,3,11,7,19,12,22,9,118,295,'East',394
7,10,12,10,6,9,15,9,3,11,7,19,12,22,9,117,394,'East',393
8,11,12,11,5,8,14,9,3,11,7,19,12,22,9,117,393,'South',492
9,11,11,10,4,9,13,9,3,11,7,19,12,22,9,116,492,'South',591
10,11,10,9,3,10,12,9,3,11,7,19,12,22,9,115,591,'South',590
11,11,9,8,2,11,11,9,3,11,7,19,12,22,9,115,590,'South',689
12,11,8,7,1,12,12,9,3,11,7,19,12,22,9,114,689,'South',888
13,11,7,6,-1,13,13,9,3,0,0,19,12,22,9,114,888,'West',987
14,10,7,5,-1,14,14,9,3,0,0,19,12,22,9,113,987,'West',986
15,9,7,4,-1,15,15,9,3,0,0,19,12,22,9,113,986,'South',1085
16,9,6,3,-1,16,16,9,3,0,0,19,12,22,9,112,1085,'South',1084
17,9,5,2,-1,17,17,9,3,0,0,19,12,22,9,112,1084,'South',1083
18,9,4,1,-1,18,18,9,3,0,0,19,12,22,9,112,1083,'South',1282
19,9,3,-1,-1,19,19,0,0,0,0,19,12,22,9,112,1282,'East',1381
20,10,3,-1,-1,18,18,0,0,0,0,19,12,22,9,111,1381,'East',1380
21,11,3,-1,-1,17,17,0,0,0,0,19,12,22,9,111,1380,'East',1379
22,12,3,-1,-1,16,16,0,0,0,0,19,12,22,9,111,1379,'East',1378
23,13,3,-1,-1,15,15,0,0,0,0,19,12,22,9,111,1378,'East',1377
24,14,3,-1,-1,14,14,0,0,0,0,19,12,22,9,111,1377,'East',1376
25,15,3,-1,-1,13,13,0,0,0,0,19,12,22,9,111,1376,'East',1375
26,16,3,-1,-1,12,12,0,0,0,0,19,12,22,9,111,1375,'East',1474
27,17,3,-1,-1,11,11,0,0,0,0,19,12,22,9,110,1474,'East',1573
28,18,3,-1,-1,10,10,0,0,0,0,19,12,22,9,109,1573,'East',1672
29,19,3,-1,-1,9,9,0,0,0,0,19,12,22,9,108,1672,'North',1671
30,19,4,-1,-1,8,8,0,0,0,0,19,12,22,9,108,1671,'North',1670
31,19,5,-1,-1,7,7,0,0,0,0,19,12,22,9,108,1670,'North',1769
32,19,6,-1,-1,6,6,0,0,0,0,19,12,22,9,107,1769,'North',1768
33,19,7,-1,-1,5,5,0,0,0,0,19,12,22,9,107,1768,'North',1767
34,19,8,-1,-1,4,4,0,0,0,0,19,12,22,9,107,1767,'North',1866
35,19,9,-1,-1,3,3,0,0,0,0,19,12,22,9,106,1866,'North',1865
36,19,10,-1,-1,2,4,0,0,0,0,19,12,22,9,106,1865,'North',1864
37,19,11,-1,-1,1,5,0,0,0,0,19,12,22,9,106,1864,'North',2063
38,19,12,-1,-1,-1,6,0,0,0,0,0,0,22,9,106,2063,'East',2162
39,20,12,-1,-1,-1,5,0,0,0,0,0,0,22,9,105,2162,'East',2161
40,21,12,-1,-1,-1,4,0,0,0,0,0,0,22,9,105,2161,'East',2160
41,22,12,-1,-1,-1,3,0,0,0,0,0,0,22,9,105,2160,'South',2259
42,22,11,-1,-1,-1,2,0,0,0,0,0,0,22,9,104,2259,'South',2358
43,22,10,-1,-1,-1,1,0,0,0,0,0,0,22,9,103,2358,'South',0
1,4,12,14,12,15,21,9,3,11,7,19,12,22,9,121,0,'East',-1
2,5,12,12,10,14,19,8,3,11,8,19,12,22,9,121,-1,'East',-2
3,6,12,12,8,14,19,9,3,11,9,19,11,22,10,121,-2,'East',97
4,7,12,12,6,14,18,10,3,10,9,20,11,23,10,120,97,'East',196
5,8,12,10,4,12,17,9,3,10,10,19,11,23,10,119,196,'East',295
6,9,12,10,3,10,15,8,3,10,10,18,11,23,10,118,295,'East',394
7,10,12,10,3,10,14,9,3,10,9,19,11,23,11,117,394,'South',493
8,10,11,9,1,9,12,9,3,10,10,19,11,23,11,116,493,'South',792
9,10,10,7,-1,11,14,10,3,0,0,20,11,22,11,115,792,'South',891
10,10,9,7,-1,11,15,11,3,0,0,20,10,22,12,114,891,'East',890
11,11,9,7,-1,9,15,10,3,0,0,20,9,22,12,114,890,'West',889
12,10,9,5,-1,11,15,10,4,0,0,20,10,23,12,114,889,'South',988
13,10,8,5,-1,11,15,11,4,0,0,19,10,22,12,113,988,'East',1087
14,11,8,5,-1,11,13,11,3,0,0,19,11,21,12,112,1087,'South',1086
15,11,7,3,-1,12,13,11,4,0,0,19,11,20,12,112,1086,'South',1085
16,11,6,1,-1,12,13,11,5,0,0,18,11,19,12,112,1085,'South',1384
17,11,5,-1,-1,12,13,0,0,0,0,17,11,18,12,111,1384,'East',1483
18,12,5,-1,-1,10,13,0,0,0,0,17,10,17,12,110,1483,'East',1482
19,13,5,-1,-1,8,11,0,0,0,0,17,9,18,12,110,1482,'East',1481
20,14,5,-1,-1,7,10,0,0,0,0,17,9,18,11,110,1481,'East',1580
21,15,5,-1,-1,5,10,0,0,0,0,17,8,18,11,109,1580,'East',1679
22,16,5,-1,-1,3,10,0,0,0,0,16,8,19,11,108,1679,'North',1678
23,16,6,-1,-1,1,10,0,0,0,0,16,7,19,12,108,1678,'North',1977
24,16,7,-1,-1,-1,8,0,0,0,0,0,0,20,12,107,1977,'East',2076
25,17,7,-1,-1,-1,8,0,0,0,0,0,0,20,11,106,2076,'East',2075
26,18,7,-1,-1,-1,8,0,0,0,0,0,0,21,11,106,2075,'East',2074
27,19,7,-1,-1,-1,8,0,0,0,0,0,0,21,12,106,2074,'East',2173
28,20,7,-1,-1,-1,8,0,0,0,0,0,0,22,12,105,2173,'East',2272
29,21,7,-1,-1,-1,7,0,0,0,0,0,0,23,12,104,2272,'East',2371
30,22,7,-1,-1,-1,5,0,0,0,0,0,0,23,12,103,2371,'East',2370
31,23,7,-1,-1,-1,4,0,0,0,0,0,0,23,11,103,2370,'North',2369
32,23,8,-1,-1,-1,4,0,0,0,0,0,0,23,11,103,2369,'North',2368
33,23,9,-1,-1,-1,4,0,0,0,0,0,0,23,12,103,2368,'North',2367
34,23,10,-1,-1,-1,2,0,0,0,0,0,0,22,12,103,2367,'West',2466
35,22,10,-1,-1,-1,2,0,0,0,0,0,0,23,12,102,2466,'East',2465
36,23,10,-1,-1,-1,1,0,0,0,0,0,0,23,11,102,2465,'North',0
1,4,12,14,12,15,21,9,3,11,7,19,12,22,9,121,0,'East',-1
2,5,12,14,10,14,19,10,3,11,8,19,12,22,9,121,-1,'East',-2
3,6,12,12,8,14,19,10,4,10,8,20,12,22,10,121,-2,'East',97
4,7,12,12,8,14,17,10,3,11,8,20,11,23,10,120,97,'East',196
5,8,12,12,8,12,17,11,3,11,7,19,11,23,11,119,196,'East',295
6,9,12,10,8,10,15,11,4,11,6,18,11,23,10,118,295,'East',394
7,10,12,10,8,9,13,11,3,11,5,18,11,22,10,117,394,'East',393
8,11,12,10,6,7,12,12,3,11,6,17,11,22,11,117,393,'South',492
9,11,11,8,4,7,12,12,4,11,7,17,10,22,11,116,492,'South',591
10,11,10,6,4,7,14,11,4,11,6,17,9,22,12,115,591,'South',590
11,11,9,6,4,7,14,11,3,11,5,17,8,23,12,115,590,'South',689
12,11,8,6,4,7,16,10,3,10,5,18,8,22,12,114,689,'West',788
13,10,8,6,4,9,16,9,3,9,5,19,8,23,12,113,788,'West',787
14,9,8,6,4,11,17,10,3,8,5,19,9,22,12,113,787,'West',786
15,8,8,6,4,12,19,10,4,9,5,19,9,22,12,113,786,'East',785
16,9,8,6,4,10,18,11,4,10,5,19,8,23,12,113,785,'East',784
17,10,8,4,4,10,16,10,4,11,5,19,7,23,12,113,784,'South',883
18,10,7,2,3,8,16,10,5,11,5,18,7,22,12,112,883,'South',982
19,10,6,2,2,10,16,9,5,11,5,18,8,21,12,111,982,'West',1281
20,9,6,-1,2,10,16,0,0,10,5,18,7,21,11,110,1281,'East',1280
21,10,6,-1,1,8,15,0,0,10,5,17,7,21,10,110,1280,'South',1579
22,10,5,-1,-1,10,17,0,0,0,0,18,7,21,10,109,1579,'East',1678
23,11,5,-1,-1,9,15,0,0,0,0,18,7,21,11,108,1678,'East',1777
24,12,5,-1,-1,7,15,0,0,0,0,17,7,20,11,107,1777,'East',1776
25,13,5,-1,-1,6,13,0,0,0,0,17,7,20,12,107,1776,'East',1775
26,14,5,-1,-1,6,11,0,0,0,0,18,7,20,11,107,1775,'East',1874
27,15,5,-1,-1,4,9,0,0,0,0,17,7,19,11,106,1874,'East',1973
28,16,5,-1,-1,4,9,0,0,0,0,17,8,18,11,105,1973,'East',2072
29,17,5,-1,-1,3,9,0,0,0,0,17,8,19,11,104,2072,'North',2171
30,17,6,-1,-1,3,9,0,0,0,0,18,8,19,12,103,2171,'East',2270
31,18,6,-1,-1,3,9,0,0,0,0,18,9,20,12,102,2270,'North',2269
32,18,7,-1,-1,3,7,0,0,0,0,19,9,21,12,102,2269,'East',2268
33,19,7,-1,-1,3,5,0,0,0,0,20,9,20,12,102,2268,'East',2367
34,20,7,-1,-1,3,3,0,0,0,0,19,9,20,11,101,2367,'West',2366
35,19,7,-1,-1,3,5,0,0,0,0,19,10,20,10,101,2366,'North',2365
36,19,8,-1,-1,3,3,0,0,0,0,20,10,21,10,101,2365,'East',2464
37,20,8,-1,-1,3,1,0,0,0,0,19,10,20,10,100,2464,'North',2763
38,20,9,-1,-1,2,-1,0,0,0,0,19,10,0,0,99,2763,'West',2862
39,19,9,-1,-1,2,-1,0,0,0,0,20,10,0,0,98,2862,'East',0
1,4,12,14,12,15,21,9,3,11,7,19,12,22,9,121,0,'East',-1
2,5,12,12,10,15,21,9,4,10,7,20,12,22,9,121,-1,'East',-2
3,6,12,10,9,13,21,8,4,10,7,19,12,23,9,121,-2,'East',97
4,7,12,10,7,13,20,8,3,9,7,20,12,23,8,120,97,'East',196
5,8,12,9,5,13,19,8,3,9,8,20,11,23,8,119,196,'East',295
6,9,12,9,4,12,17,9,3,9,8,20,11,23,8,118,295,'South',294
7,9,11,9,4,12,16,10,3,9,7,21,11,22,8,118,294,'South',293
8,9,10,9,2,14,16,11,3,9,8,22,11,22,8,118,293,'South',392
9,9,9,8,1,15,14,11,3,9,8,22,11,22,7,117,392,'South',591
10,9,8,8,-1,17,14,12,3,0,0,23,11,21,7,117,591,'East',690
11,10,8,6,-1,16,12,11,3,0,0,23,11,22,7,116,690,'East',789
12,11,8,4,-1,15,12,11,4,0,0,23,11,22,8,115,789,'South',788
13,11,7,3,-1,15,12,11,4,0,0,23,10,23,8,115,788,'South',787
14,11,6,3,-1,16,12,11,3,0,0,23,10,22,8,115,787,'South',886
15,11,5,2,-1,16,12,11,3,0,0,22,10,21,8,114,886,'South',985
16,11,4,2,-1,18,14,12,3,0,0,23,10,21,7,113,985,'East',1084
17,12,4,1,-1,17,12,12,3,0,0,23,10,22,7,112,1084,'South',1283
18,12,3,-1,-1,19,14,0,0,0,0,23,11,22,6,112,1283,'East',1282
19,13,3,-1,-1,19,13,0,0,0,0,23,12,22,7,112,1282,'East',1281
20,14,3,-1,-1,17,13,0,0,0,0,23,11,22,7,112,1281,'East',1280
21,15,3,-1,-1,15,13,0,0,0,0,23,10,23,7,112,1280,'East',1279
22,16,3,-1,-1,13,11,0,0,0,0,23,9,23,8,112,1279,'East',1378
23,17,3,-1,-1,13,9,0,0,0,0,23,10,23,7,111,1378,'East',1477
24,18,3,-1,-1,12,7,0,0,0,0,23,10,22,7,110,1477,'East',1576
25,19,3,-1,-1,10,7,0,0,0,0,22,10,21,7,109,1576,'East',1675
26,20,3,-1,-1,10,7,0,0,0,0,23,10,22,7,108,1675,'East',1674
27,21,3,-1,-1,9,5,0,0,0,0,23,10,22,8,108,1674,'East',1673
28,22,3,-1,-1,9,6,0,0,0,0,23,11,21,8,108,1673,'West',1672
29,21,3,-1,-1,9,6,0,0,0,0,22,11,21,8,108,1672,'North',1771
30,21,4,-1,-1,7,5,0,0,0,0,21,11,22,8,107,1771,'East',1870
31,22,4,-1,-1,9,5,0,0,0,0,20,11,22,8,106,1870,'North',1969
32,22,5,-1,-1,9,4,0,0,0,0,20,12,21,8,105,1969,'West',2068
33,21,5,-1,-1,9,3,0,0,0,0,19,12,21,8,104,2068,'North',2067
34,21,6,-1,-1,7,3,0,0,0,0,20,12,21,8,104,2067,'North',2166
35,21,7,-1,-1,5,1,0,0,0,0,21,12,21,9,103,2166,'North',2465
36,21,8,-1,-1,3,-1,0,0,0,0,21,11,0,0,102,2465,'North',2464
37,21,9,-1,-1,3,-1,0,0,0,0,20,11,0,0,102,2464,'West',2563
38,20,9,-1,-1,2,-1,0,0,0,0,20,11,0,0,101,2563,'North',2662
39,20,10,-1,-1,2,-1,0,0,0,0,20,12,0,0,100,2662,'North',0
1,14,3,16,13,12,15,10,15,13,15,14,15,17,15,0,0,'East',-1
2,15,3,17,14,13,14,10,15,13,15,14,15,17,15,0,-1,'North',-2
3,15,4,16,13,12,13,10,15,13,15,14,15,17,15,0,-2,'North',-3
4,15,5,15,12,11,12,10,15,13,15,14,15,17,15,0,-3,'East',-4
5,16,5,16,13,12,11,10,15,13,15,14,15,17,15,0,-4,'East',-5
6,17,5,17,14,13,10,10,15,13,15,14,15,17,15,0,-5,'East',-6
7,18,5,18,15,14,11,10,15,13,15,14,15,17,15,0,-6,'North',-7
8,18,6,17,14,13,10,10,15,13,15,14,15,17,15,0,-7,'North',-8
9,18,7,16,13,12,9,10,15,13,15,14,15,17,15,0,-8,'North',-9
10,18,8,15,12,11,8,10,15,13,15,14,15,17,15,0,-9,'East',-10
11,19,8,16,13,12,9,10,15,13,15,14,15,17,15,0,-10,'East',-11
12,20,8,17,14,13,10,10,15,13,15,14,15,17,15,0,-11,'East',-12
13,21,8,18,15,14,11,10,15,13,15,14,15,17,15,0,-12,'North',-13
14,21,9,17,14,13,10,10,15,13,15,14,15,17,15,0,-13,'North',-14
15,21,10,16,13,12,9,10,15,13,15,14,15,17,15,0,-14,'North',-15
16,21,11,15,12,11,8,10,15,13,15,14,15,17,15,0,-15,'West',-16
17,20,11,14,11,10,7,10,15,13,15,14,15,17,15,0,-16,'West',-17
18,19,11,13,10,9,6,10,15,13,15,14,15,17,15,0,-17,'North',-18
19,19,12,12,9,8,5,10,15,13,15,14,15,17,15,0,-18,'North',-19
20,19,13,11,8,7,4,10,15,13,15,14,15,17,15,0,-19,'North',-20
21,19,14,10,7,6,3,10,15,13,15,14,15,17,15,0,-20,'North',-21
22,19,15,9,6,5,2,10,15,13,15,14,15,17,15,0,-21,'North',-22
23,19,16,10,7,6,3,10,15,13,15,14,15,17,15,0,-22,'North',-23
24,19,17,11,8,7,4,10,15,13,15,14,15,17,15,0,-23,'West',-24
25,18,17,10,7,6,3,10,15,13,15,14,15,17,15,0,-24,'West',-25
26,17,17,9,6,5,2,10,15,13,15,14,15,17,15,0,-25,'West',-26
27,16,17,8,5,4,3,10,15,13,15,14,15,17,15,0,-26,'West',-27
28,15,17,7,4,3,4,10,15,13,15,14,15,17,15,0,-27,'West',-28
29,14,17,6,3,2,5,10,15,13,15,14,15,17,15,0,-28,'South',-29
30,14,16,5,2,1,4,10,15,13,15,14,15,17,15,0,-29,'South',170
31,14,15,4,1,-1,3,10,15,13,15,0,0,17,15,0,170,'West',369
32,13,15,3,-1,-1,4,10,15,0,0,0,0,17,15,0,369,'West',368
33,12,15,2,-1,-1,5,10,15,0,0,0,0,17,15,0,368,'West',367
34,11,15,1,-1,-1,6,10,15,0,0,0,0,17,15,0,367,'West',566
35,10,15,-1,-1,-1,7,0,0,0,0,0,0,17,15,0,566,'East',565
36,11,15,-1,-1,-1,6,0,0,0,0,0,0,17,15,0,565,'East',564
37,12,15,-1,-1,-1,5,0,0,0,0,0,0,17,15,0,564,'East',563
38,13,15,-1,-1,-1,4,0,0,0,0,0,0,17,15,0,563,'East',562
39,14,15,-1,-1,-1,3,0,0,0,0,0,0,17,15,0,562,'East',561
40,15,15,-1,-1,-1,2,0,0,0,0,0,0,17,15,0,561,'East',560
41,16,15,-1,-1,-1,1,0,0,0,0,0,0,17,15,0,560,'East',0
1,14,3,16,13,12,15,10,15,13,15,14,15,17,15,0,0,'East',-1
2,15,3,17,13,14,13,10,15,14,15,13,15,17,15,0,-1,'North',-2
3,15,4,16,12,14,12,10,15,14,15,13,16,16,15,0,-2,'North',-3
4,15,5,14,12,13,10,11,15,14,16,13,16,16,15,0,-3,'East',-4
5,16,5,16,12,15,12,10,15,14,15,13,17,15,15,0,-4,'East',-5
6,17,5,17,14,15,14,10,15,13,15,14,17,14,15,0,-5,'East',-6
7,18,5,18,15,16,16,10,15,13,15,14,17,13,15,0,-6,'North',-7
8,18,6,17,15,15,16,10,15,12,15,14,17,12,15,0,-7,'North',-8
9,18,7,16,15,15,14,10,15,11,15,13,17,11,15,0,-8,'North',-9
10,18,8,15,13,13,13,10,15,12,15,14,17,12,15,0,-9,'East',-10
11,19,8,15,14,13,15,11,15,12,15,14,16,12,15,0,-10,'East',-11
12,20,8,16,16,14,15,11,15,11,15,14,16,11,15,0,-11,'East',-12
13,21,8,16,17,14,15,12,15,11,15,14,15,12,15,0,-12,'North',-13
14,21,9,15,16,12,15,12,15,11,15,15,15,13,15,0,-13,'North',-14
15,21,10,13,15,10,14,13,15,11,15,16,15,13,16,0,-14,'North',-15
16,21,11,12,14,8,12,13,15,11,15,17,15,13,16,0,-15,'West',-16
17,20,11,12,13,8,12,12,15,11,15,16,15,13,15,0,-16,'West',-17
18,19,11,10,12,6,12,13,15,11,15,17,15,12,15,0,-17,'North',-18
19,19,12,8,10,6,12,14,15,12,15,16,15,11,15,0,-18,'North',-19
20,19,13,8,9,5,11,13,15,12,15,16,15,10,15,0,-19,'North',-20
21,19,14,6,8,4,9,14,15,12,15,16,15,10,15,0,-20,'North',-21
22,19,15,6,6,2,9,14,16,13,15,17,15,11,15,0,-21,'North',-22
23,19,16,6,7,4,10,13,16,13,15,16,15,10,15,0,-22,'North',-23
24,19,17,6,7,6,11,14,16,13,16,15,15,10,15,0,-23,'West',-24
25,18,17,6,6,6,10,13,16,13,16,14,15,10,15,0,-24,'West',-25
26,17,17,5,5,5,8,13,16,13,16,14,15,10,15,0,-25,'West',-26
27,16,17,3,3,3,7,14,16,14,16,14,16,11,15,0,-26,'West',-27
28,15,17,3,2,3,6,14,15,14,16,14,15,11,15,0,-27,'West',-28
29,14,17,3,2,3,4,13,15,13,16,15,15,11,15,0,-28,'West',-29
30,13,17,3,1,3,4,12,15,13,16,14,15,12,15,0,-29,'South',170
31,13,16,3,-1,1,3,11,15,0,0,13,15,11,15,0,170,'South',369
32,13,15,2,-1,-1,3,11,15,0,0,0,0,11,15,0,369,'West',368
33,12,15,1,-1,-1,1,11,15,0,0,0,0,10,15,0,368,'West',0
1,14,3,16,13,12,15,10,15,13,15,14,15,17,15,0,0,'East',-1
2,15,3,17,14,14,13,10,15,13,15,13,15,17,15,0,-1,'North',-2
3,15,4,16,12,12,12,10,15,14,15,14,15,16,15,0,-2,'North',-3
4,15,5,14,12,11,12,11,15,14,16,14,15,16,15,0,-3,'East',-4
5,16,5,15,13,13,10,11,15,14,16,13,15,17,15,0,-4,'East',-5
6,17,5,17,15,15,10,10,15,13,16,12,15,16,15,0,-5,'East',-6
7,18,5,18,17,15,12,10,15,13,17,13,15,17,15,0,-6,'North',-7
8,18,6,16,16,15,11,11,15,13,17,12,15,16,15,0,-7,'North',-8
9,18,7,15,16,15,11,11,15,12,17,11,15,16,15,0,-8,'North',-9
10,18,8,13,16,14,10,12,15,11,17,11,15,15,15,0,-9,'East',-10
11,19,8,14,16,14,10,12,15,12,17,12,15,15,15,0,-10,'East',-11
12,20,8,16,18,16,12,11,15,12,18,11,15,16,15,0,-11,'East',-12
13,21,8,16,20,18,12,12,15,12,19,10,15,15,15,0,-12,'North',-13
14,21,9,15,18,17,10,12,15,12,18,10,15,16,15,0,-13,'North',-14
15,21,10,13,18,16,10,13,15,12,19,10,15,17,15,0,-14,'North',-15
16,21,11,13,17,15,8,12,15,12,19,10,15,16,15,0,-15,'West',-16
17,20,11,11,17,14,8,13,15,12,20,10,15,17,15,0,-16,'West',-17
18,19,11,9,16,12,7,14,15,12,20,11,15,16,15,0,-17,'North',-18
19,19,12,9,16,12,7,13,15,11,20,10,15,16,15,0,-18,'North',-19
20,19,13,9,16,11,6,12,15,10,20,10,15,15,15,0,-19,'North',-20
21,19,14,9,15,10,4,11,15,10,20,10,15,15,15,0,-20,'North',-21
22,19,15,7,14,9,4,12,15,10,20,10,15,16,15,0,-21,'North',-22
23,19,16,9,14,10,5,11,15,9,20,10,15,15,15,0,-22,'North',-23
24,19,17,10,13,11,6,11,15,9,20,10,15,15,15,0,-23,'West',-24
25,18,17,9,13,10,4,11,15,9,21,10,15,15,15,0,-24,'West',-25
26,17,17,7,13,8,4,12,15,9,22,11,15,16,15,0,-25,'West',-26
27,16,17,6,12,7,4,12,15,9,22,11,15,15,15,0,-26,'West',-27
28,15,17,4,10,6,4,13,15,9,21,11,15,14,15,0,-27,'West',-28
29,14,17,2,9,6,2,14,15,9,21,10,15,13,15,0,-28,'South',-29
30,14,16,1,9,5,1,14,15,9,20,10,15,13,16,0,-29,'South',170
31,14,15,-1,9,3,2,0,0,10,20,11,15,13,16,0,170,'West',169
32,13,15,-1,9,2,2,0,0,9,20,11,15,13,16,0,169,'West',168
33,12,15,-1,9,2,4,0,0,9,21,10,15,14,16,0,168,'West',367
34,11,15,-1,8,-1,6,0,0,9,21,0,0,14,17,0,367,'East',366
